Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered
,Nepal,28.1667,84.25,1/21/21,268646,1979,262868.0
Aruba,Netherlands,12.5211,-69.9683,1/21/21,6623,52,6013.0
"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,1/21/21,196,3,180.0
Curacao,Netherlands,12.1696,-68.99,1/21/21,4537,20,4408.0
Sint Maarten,Netherlands,18.0425,-63.0548,1/21/21,1708,27,1554.0
,Netherlands,52.1326,5.2913,1/21/21,938628,13337,0.0
Cook Islands,New Zealand,-21.2367,-159.7777,1/21/21,0,0,0.0
Niue,New Zealand,-19.0544,-169.8672,1/21/21,0,0,0.0
,New Zealand,-40.9006,174.886,1/21/21,2276,27,2178.0
,Nicaragua,12.865416,-85.207229,1/21/21,4953,168,4225.0
,Niger,17.607789,8.081666,1/21/21,4267,147,3357.0
,Nigeria,9.082,8.6753,1/21/21,116655,1485,93646.0
,North Macedonia,41.6086,21.7453,1/21/21,89817,2754,75387.0
,Norway,60.472,8.4689,1/21/21,60259,544,17998.0
,Oman,21.512583,55.923255,1/21/21,132486,1517,124730.0
,Pakistan,30.3753,69.3451,1/21/21,528891,11204,482771.0
,Palau,7.515,134.5825,1/21/21,0,0,0.0
,Panama,8.538,-80.7821,1/21/21,305752,4944,250215.0
,Papua New Guinea,-6.314993,143.95555,1/21/21,835,9,790.0
,Paraguay,-23.4425,-58.4438,1/21/21,125518,2571,100848.0
,Peru,-9.19,-75.0152,1/21/21,1073214,98525,993509.0
,Philippines,12.879721,121.774017,1/21/21,507717,10116,467475.0
,Poland,51.9194,19.1451,1/21/21,1457755,34561,1215732.0
,Portugal,39.3999,-8.2245,1/21/21,595149,9686,434237.0
,Qatar,25.3548,51.1839,1/21/21,148258,248,144478.0
,Romania,45.9432,24.9668,1/21/21,703776,17554,641288.0
,Russia,61.52401,105.318756,1/21/21,3616680,66810,3021861.0
,Rwanda,-1.9403,29.8739,1/21/21,12170,162,7973.0
,Saint Kitts and Nevis,17.357822,-62.782998,1/21/21,35,0,33.0
,Saint Lucia,13.9094,-60.9789,1/21/21,718,9,354.0
,Saint Vincent and the Grenadines,12.9843,-61.2872,1/21/21,690,2,126.0
,Samoa,-13.759,-172.1046,1/21/21,2,0,2.0
,San Marino,43.9424,12.4578,1/21/21,2815,65,2556.0
,Sao Tome and Principe,0.1864,6.6131,1/21/21,1171,17,995.0
,Saudi Arabia,23.885942,45.079162,1/21/21,365775,6342,357337.0
,Senegal,14.4974,-14.4524,1/21/21,23909,552,19916.0
,Serbia,44.0165,21.0059,1/21/21,379093,3830,0.0
,Seychelles,-4.6796,55.492,1/21/21,844,3,601.0
,Sierra Leone,8.460555,-11.779889,1/21/21,3081,77,2143.0
,Singapore,1.2833,103.8333,1/21/21,59235,29,58959.0
,Slovakia,48.669,19.699,1/21/21,384329,3801,181129.0
,Slovenia,46.1512,14.9955,1/21/21,154306,3284,131377.0
,Solomon Islands,-9.6457,160.1562,1/21/21,17,0,10.0
,Somalia,5.152149,46.199616,1/21/21,4744,130,3666.0
,South Africa,-30.5595,22.9375,1/21/21,1380807,39501,1183443.0
,South Sudan,6.877,31.307,1/21/21,3788,64,3542.0
,Spain,40.463667,-3.74922,1/21/21,2456675,55041,150376.0
,Sri Lanka,7.873054,80.771797,1/21/21,56076,276,47984.0
,Sudan,12.8628,30.2176,1/21/21,28522,1603,15688.0
,Summer Olympics 2020,35.6491,139.7737,1/21/21,0,0,0.0
,Suriname,3.9193,-56.0278,1/21/21,7880,146,7027.0
,Sweden,60.128161,18.643501,1/21/21,542952,10921,0.0
,Switzerland,46.8182,8.2275,1/21/21,507123,9128,317600.0
,Syria,34.802075,38.996815,1/21/21,13398,866,
,Taiwan*,23.7,121.0,1/21/21,881,7,777.0
,Tajikistan,38.861,71.2761,1/21/21,13714,91,13218.0
,Tanzania,-6.369028,34.888822,1/21/21,509,21,183.0
,Thailand,15.870032,100.992541,1/21/21,12795,72,10224.0
,Timor-Leste,-8.874217,125.727539,1/21/21,53,0,
,Togo,8.6195,0.8248,1/21/21,4505,74,3901.0
,Tonga,-21.179,-175.1982,1/21/21,0,0,0.0
,Trinidad and Tobago,10.6918,-61.2225,1/21/21,7450,133,6974.0
,Tunisia,33.886917,9.537499,1/21/21,190884,5989,137460.0
,Turkey,38.9637,35.2433,1/21/21,2412505,24640,2290032.0
,Tuvalu,-7.1095,177.6493,1/21/21,0,0,0.0
,US,40.0,-100.0,1/21/21,24819191,415520,0.0
,Uganda,1.373333,32.290275,1/21/21,38806,316,13699.0
,Ukraine,48.3794,31.1656,1/21/21,1216780,22521,947087.0
,United Arab Emirates,23.424076,53.847818,1/21/21,267258,766,239322.0
Anguilla,United Kingdom,18.2206,-63.0686,1/21/21,15,0,15.0
Bermuda,United Kingdom,32.3078,-64.7505,1/21/21,684,12,611.0
British Virgin Islands,United Kingdom,18.4207,-64.64,1/21/21,114,1,95.0
Cayman Islands,United Kingdom,19.3133,-81.2546,1/21/21,382,2,346.0
Channel Islands,United Kingdom,49.3723,-2.3644,1/21/21,0,0,3148.0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,1/21/21,35,0,29.0
Gibraltar,United Kingdom,36.1408,-5.3536,1/21/21,3881,59,3033.0
Guernsey,United Kingdom,49.448196,-2.58949,1/21/21,310,16,0.0
Isle of Man,United Kingdom,54.2361,-4.5481,1/21/21,432,25,357.0
Jersey,United Kingdom,49.2138,-2.1358,1/21/21,3077,62,0.0
Montserrat,United Kingdom,16.742498,-62.187366,1/21/21,13,1,12.0
Pitcairn Islands,United Kingdom,-24.3768,-128.3242,1/21/21,0,0,0.0
"Saint Helena, Ascension and Tristan da Cunha",United Kingdom,-7.9467,-14.3559,1/21/21,4,0,4.0
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,1/21/21,1164,7,935.0
,United Kingdom,55.3781,-3.436,1/21/21,3543646,119647,0.0
,Uruguay,-32.5228,-55.7658,1/21/21,34992,347,26927.0
,Uzbekistan,41.377491,64.585262,1/21/21,78219,620,76655.0
,Vanuatu,-15.3767,166.9592,1/21/21,1,0,1.0
,Venezuela,6.4238,-66.5897,1/21/21,122260,1129,114299.0
,Vietnam,14.058324,108.277199,1/21/21,1546,35,1411.0
,West Bank and Gaza,31.9522,35.2332,1/21/21,154063,1757,142819.0
,Winter Olympics 2022,39.9042,116.4074,1/21/21,0,0,0.0
,Yemen,15.552727,48.516388,1/21/21,2115,614,1423.0
,Zambia,-13.133897,27.849332,1/21/21,42213,597,31522.0
,Zimbabwe,-19.015438,29.154857,1/21/21,30047,917,19569.0
,Afghanistan,33.93911,67.709953,1/22/21,54483,2370,46912.0
,Albania,41.1533,20.1683,1/22/21,70655,1303,42895.0
,Algeria,28.0339,1.6596,1/22/21,105124,2856,71552.0
,Andorra,42.5063,1.5218,1/22/21,9416,93,8537.0
,Angola,-11.2027,17.8739,1/22/21,19269,452,17223.0
,Antarctica,-71.9499,23.347,1/22/21,0,0,0.0
,Antigua and Barbuda,17.0608,-61.7964,1/22/21,195,6,162.0
,Argentina,-38.4161,-63.6167,1/22/21,1853830,46575,1636826.0
,Armenia,40.0691,45.0382,1/22/21,165711,3030,154259.0
Australian Capital Territory,Australia,-35.4735,149.0124,1/22/21,118,3,115.0
New South Wales,Australia,-33.8688,151.2093,1/22/21,5084,54,0.0
Northern Territory,Australia,-12.4634,130.8456,1/22/21,98,0,90.0
Queensland,Australia,-27.4698,153.0251,1/22/21,1303,6,1266.0
South Australia,Australia,-34.9285,138.6007,1/22/21,596,4,590.0
Tasmania,Australia,-42.8821,147.3272,1/22/21,234,13,221.0
Victoria,Australia,-37.8136,144.9631,1/22/21,20437,820,19584.0
Western Australia,Australia,-31.9505,115.8605,1/22/21,890,9,869.0
,Austria,47.5162,14.5501,1/22/21,396446,8887,378408.0
,Azerbaijan,40.1431,47.5769,1/22/21,228526,3064,219019.0
,Bahamas,25.025885,-78.035889,1/22/21,8101,175,6720.0
,Bahrain,26.0275,50.55,1/22/21,99210,366,95902.0
,Bangladesh,23.685,90.3563,1/22/21,530890,7981,475561.0
,Barbados,13.1939,-59.5432,1/22/21,1156,9,493.0
,Belarus,53.7098,27.9534,1/22/21,234111,1628,218831.0
,Belgium,50.8333,4.469936,1/22/21,689271,20675,0.0
,Belize,17.1899,-88.4976,1/22/21,11700,290,11009.0
,Benin,9.3077,2.3158,1/22/21,3643,48,3317.0
,Bhutan,27.5142,90.4336,1/22/21,851,1,679.0
,Bolivia,-16.2902,-63.5887,1/22/21,198257,9871,148750.0
,Bosnia and Herzegovina,43.9159,17.6791,1/22/21,119420,4555,90691.0
,Botswana,-22.3285,24.6849,1/22/21,19654,105,15911.0
,Brazil,-14.235,-51.9253,1/22/21,8763517,215442,7746910.0
,Brunei,4.5353,114.7277,1/22/21,175,3,169.0
,Bulgaria,42.7339,25.4858,1/22/21,214430,8799,178602.0
,Burkina Faso,12.2383,-1.5616,1/22/21,9857,107,7883.0
,Burma,21.9162,95.956,1/22/21,136591,3031,120543.0
,Burundi,-3.3731,29.9189,1/22/21,1380,2,773.0
,Cabo Verde,16.5388,-23.0418,1/22/21,13381,122,12590.0
,Cambodia,11.55,104.9167,1/22/21,456,0,403.0
,Cameroon,3.848,11.5021,1/22/21,28010,455,26861.0
Alberta,Canada,53.9333,-116.5765,1/22/21,119757,1512,
British Columbia,Canada,53.7267,-127.6476,1/22/21,63484,1128,
Diamond Princess,Canada,0.0,0.0,1/22/21,0,1,
Grand Princess,Canada,0.0,0.0,1/22/21,13,0,
Manitoba,Canada,53.7609,-98.8139,1/22/21,28260,795,
New Brunswick,Canada,46.5653,-66.4619,1/22/21,1087,13,
Newfoundland and Labrador,Canada,53.1355,-57.6604,1/22/21,398,4,
Northwest Territories,Canada,64.8255,-124.8457,1/22/21,31,0,
Nova Scotia,Canada,44.682,-63.7443,1/22/21,1570,65,
Nunavut,Canada,70.2998,-83.1076,1/22/21,267,1,
Ontario,Canada,51.2538,-85.3232,1/22/21,255955,5701,
Prince Edward Island,Canada,46.5107,-63.4168,1/22/21,110,0,
Quebec,Canada,52.9399,-73.5491,1/22/21,251607,9396,
Repatriated Travellers,Canada,,,1/22/21,13,0,
Saskatchewan,Canada,52.9399,-106.4509,1/22/21,21643,247,
Yukon,Canada,64.2823,-135.0,1/22/21,70,1,
,Central African Republic,6.6111,20.9394,1/22/21,4974,63,4885.0
,Chad,15.4542,18.7322,1/22/21,3104,115,2222.0
,Chile,-35.6751,-71.543,1/22/21,690066,17786,645035.0
Anhui,China,31.8257,117.2264,1/22/21,994,6,987.0
Beijing,China,40.1824,116.4142,1/22/21,1023,9,965.0
Chongqing,China,30.0572,107.874,1/22/21,591,6,584.0
Fujian,China,26.0789,117.9874,1/22/21,534,1,515.0
Gansu,China,35.7518,104.2861,1/22/21,182,2,180.0
Guangdong,China,23.3417,113.4244,1/22/21,2099,8,2052.0
Guangxi,China,23.8298,108.7881,1/22/21,267,2,262.0
Guizhou,China,26.8154,106.8748,1/22/21,147,2,145.0
Hainan,China,19.1959,109.7453,1/22/21,171,6,165.0
Hebei,China,39.549,116.1306,1/22/21,1264,7,
Heilongjiang,China,47.862,127.7615,1/22/21,1330,13,957.0
Henan,China,37.8957,114.9042,1/22/21,1303,22,
Hong Kong,China,22.3,114.2,1/22/21,9928,167,8948.0
Hubei,China,30.9756,112.2707,1/22/21,68150,4512,63637.0
Hunan,China,27.6104,111.7088,1/22/21,1027,4,1017.0
Inner Mongolia,China,44.0935,113.9448,1/22/21,366,1,351.0
Jiangsu,China,32.9711,119.455,1/22/21,690,0,685.0
Jiangxi,China,27.614,115.7221,1/22/21,935,1,934.0
Jilin,China,43.6661,126.1923,1/22/21,351,2,155.0
Liaoning,China,41.2956,122.6085,1/22/21,396,2,374.0
Macau,China,22.1667,113.55,1/22/21,47,0,46.0
Ningxia,China,37.2692,106.1655,1/22/21,75,0,75.0
Qinghai,China,35.7452,95.9956,1/22/21,18,0,18.0
Shaanxi,China,35.1917,108.8701,1/22/21,533,3,505.0
Shandong,China,36.3427,118.1498,1/22/21,866,7,856.0
Shanghai,China,31.202,121.4491,1/22/21,1635,7,1518.0
Shanxi,China,37.5777,112.2922,1/22/21,235,0,224.0
Sichuan,China,30.6171,102.7103,1/22/21,866,3,852.0
Tianjin,China,39.3054,117.323,1/22/21,335,3,309.0
Tibet,China,31.6927,88.0924,1/22/21,1,0,1.0
Unknown,China,,,1/22/21,7567,134,0.0
Xinjiang,China,41.1129,85.2401,1/22/21,980,3,977.0
Yunnan,China,24.974,101.487,1/22/21,231,2,228.0
Zhejiang,China,29.1832,120.0934,1/22/21,1316,1,1305.0
,Colombia,4.5709,-74.2973,1/22/21,1987418,50586,1811552.0
,Comoros,-11.6455,43.3333,1/22/21,2160,63,1298.0
,Congo (Brazzaville),-0.228,15.8277,1/22/21,7794,117,5846.0
,Congo (Kinshasa),-4.0383,21.7587,1/22/21,21597,647,14875.0
,Costa Rica,9.7489,-83.7534,1/22/21,189308,2518,146448.0
,Cote d'Ivoire,7.54,-5.5471,1/22/21,26315,143,24356.0
,Croatia,45.1,15.2,1/22/21,227969,4770,219878.0
,Cuba,21.521757,-77.781167,1/22/21,20060,188,15311.0
,Cyprus,35.1264,33.4299,1/22/21,30093,179,2057.0
,Czechia,49.8175,15.473,1/22/21,924847,15130,795878.0
Faroe Islands,Denmark,61.8926,-6.9118,1/22/21,652,1,644.0
Greenland,Denmark,71.7069,-42.6043,1/22/21,30,0,30.0
,Denmark,56.2639,9.5018,1/22/21,193038,1941,177550.0
,Diamond Princess,0.0,0.0,1/22/21,712,13,699.0
,Djibouti,11.8251,42.5903,1/22/21,5917,61,5837.0
,Dominica,15.415,-61.371,1/22/21,113,0,105.0
,Dominican Republic,18.7357,-70.1627,1/22/21,201145,2496,146491.0
,Ecuador,-1.8312,-78.1834,1/22/21,237158,14562,199332.0
,Egypt,26.820553,30.802498,1/22/21,160463,8853,125603.0
,El Salvador,13.7942,-88.8965,1/22/21,52672,1540,46370.0
,Equatorial Guinea,1.6508,10.2679,1/22/21,5401,86,5197.0
,Eritrea,15.1794,39.7823,1/22/21,1940,6,1304.0
,Estonia,58.5953,25.0136,1/22/21,39701,358,29167.0
,Eswatini,-26.5225,31.4659,1/22/21,14219,458,8962.0
,Ethiopia,9.145,40.4897,1/22/21,132881,2060,118513.0
,Fiji,-17.7134,178.065,1/22/21,55,2,53.0
,Finland,61.92411,25.748151,1/22/21,42338,684,31000.0
French Guiana,France,3.9339,-53.1258,1/22/21,15431,76,9995.0
French Polynesia,France,-17.6797,149.4068,1/22/21,17852,128,4842.0
Guadeloupe,France,16.265,-61.551,1/22/21,8948,156,2242.0
Martinique,France,14.6415,-61.0242,1/22/21,6302,44,98.0
Mayotte,France,-12.8275,45.166244,1/22/21,7158,58,2964.0
New Caledonia,France,-20.904305,165.618042,1/22/21,44,0,43.0
Reunion,France,-21.1151,55.5364,1/22/21,9584,45,9261.0
Saint Barthelemy,France,17.9,-62.8333,1/22/21,281,0,204.0
Saint Pierre and Miquelon,France,46.8852,-56.3159,1/22/21,16,0,16.0
St Martin,France,18.0708,-63.0501,1/22/21,1117,12,1006.0
Wallis and Futuna,France,-14.2938,-178.1165,1/22/21,4,0,4.0
,France,46.2276,2.2137,1/22/21,3002910,72268,191262.0
,Gabon,-0.8037,11.6094,1/22/21,10278,67,9902.0
,Gambia,13.4432,-15.3101,1/22/21,3958,128,3703.0
,Georgia,42.3154,43.3569,1/22/21,251974,3022,238737.0
,Germany,51.165691,10.451526,1/22/21,2106262,50642,1813894.0
,Ghana,7.9465,-1.0232,1/22/21,59480,361,56706.0
,Greece,39.0742,21.8243,1/22/21,151041,5598,93764.0
,Grenada,12.1165,-61.679,1/22/21,139,1,129.0
,Guatemala,15.7835,-90.2308,1/22/21,152956,5420,137092.0
,Guinea,9.9456,-9.6966,1/22/21,14262,81,13566.0
,Guinea-Bissau,11.8037,-15.1804,1/22/21,2510,45,2405.0
,Guyana,4.860416,-58.93018,1/22/21,7143,170,6328.0
,Haiti,18.9712,-72.2852,1/22/21,10963,240,8979.0
,Holy See,41.9029,12.4534,1/22/21,27,0,15.0
,Honduras,15.2,-86.2419,1/22/21,139182,3439,60410.0
,Hungary,47.1625,19.5033,1/22/21,356973,11811,237362.0
,Iceland,64.9631,-19.0208,1/22/21,5981,29,5868.0
,India,20.593684,78.96288,1/22/21,10639684,153184,10300838.0
,Indonesia,-0.7893,113.9213,1/22/21,965283,27453,781147.0
,Iran,32.427908,53.688046,1/22/21,1360852,57225,1151676.0
,Iraq,33.223191,43.679291,1/22/21,612092,12984,578292.0
,Ireland,53.1424,-7.6921,1/22/21,184279,2870,23364.0
,Israel,31.046051,34.851612,1/22/21,589028,4266,504590.0
,Italy,41.87194,12.56738,1/22/21,2441854,84674,1855127.0
,Jamaica,18.1096,-77.2975,1/22/21,14658,332,11833.0
,Japan,36.204824,138.252924,1/22/21,357750,4981,279058.0
,Jordan,31.24,36.51,1/22/21,318911,4207,304996.0
,Kazakhstan,48.0196,66.9237,1/22/21,222701,2956,193702.0
,Kenya,-0.0236,37.9062,1/22/21,99769,1740,82866.0
,Kiribati,-3.3704,-168.734,1/22/21,0,0,0.0
,"Korea, North",40.3399,127.5101,1/22/21,0,0,0.0
,"Korea, South",35.907757,127.766922,1/22/21,74692,1337,62044.0
,Kosovo,42.602636,20.902977,1/22/21,57317,1447,50489.0
,Kuwait,29.31166,47.481766,1/22/21,160367,952,153307.0
,Kyrgyzstan,41.20438,74.766098,1/22/21,83796,1398,79772.0
,Laos,19.85627,102.495496,1/22/21,41,0,41.0
,Latvia,56.8796,24.6032,1/22/21,59586,1076,46981.0
,Lebanon,33.8547,35.8623,1/22/21,272461,2208,162007.0
,Lesotho,-29.61,28.2336,1/22/21,7555,113,1993.0
,Liberia,6.428055,-9.429499,1/22/21,1901,84,1714.0
,Libya,26.3351,17.228331,1/22/21,112540,1737,90952.0
,Liechtenstein,47.14,9.55,1/22/21,2500,53,2322.0
,Lithuania,55.1694,23.8813,1/22/21,176768,2609,149408.0
,Luxembourg,49.8153,6.1296,1/22/21,49438,562,46656.0
,MS Zaandam,0.0,0.0,1/22/21,9,2,7.0
,Madagascar,-18.766947,46.869107,1/22/21,18301,273,17609.0
,Malawi,-13.2543,34.3015,1/22/21,17365,445,6408.0
,Malaysia,4.210484,101.975766,1/22/21,176180,660,132705.0
,Maldives,3.2028,73.2207,1/22/21,14830,50,13731.0
,Mali,17.570692,-3.996166,1/22/21,7937,321,5683.0
,Malta,35.9375,14.3754,1/22/21,16423,248,13435.0
,Marshall Islands,7.1315,171.1845,1/22/21,4,0,4.0
,Mauritania,21.0079,-10.9408,1/22/21,16322,413,15047.0
,Mauritius,-20.348404,57.552152,1/22/21,556,10,518.0
,Mexico,23.6345,-102.5528,1/22/21,1732290,147614,1291940.0
,Micronesia,7.4256,150.5508,1/22/21,1,0,0.0
,Moldova,47.4116,28.3699,1/22/21,155302,3332,145831.0
,Monaco,43.7333,7.4167,1/22/21,1311,9,1078.0
,Mongolia,46.8625,103.8467,1/22/21,1592,2,1125.0
,Montenegro,42.708678,19.37439,1/22/21,57482,765,48571.0
,Morocco,31.7917,-7.0926,1/22/21,464844,8105,440652.0
,Mozambique,-18.665695,35.529562,1/22/21,30848,290,
,Namibia,-22.9576,18.4904,1/22/21,31848,311,29571.0
,Nauru,-0.5228,166.9315,1/22/21,0,0,0.0
,Nepal,28.1667,84.25,1/22/21,268948,1986,263348.0
Aruba,Netherlands,12.5211,-69.9683,1/22/21,6656,56,6098.0
"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,1/22/21,196,3,180.0
Curacao,Netherlands,12.1696,-68.99,1/22/21,4543,20,4416.0
Sint Maarten,Netherlands,18.0425,-63.0548,1/22/21,1724,27,1564.0
,Netherlands,52.1326,5.2913,1/22/21,944042,13422,0.0
Cook Islands,New Zealand,-21.2367,-159.7777,1/22/21,0,0,0.0
Niue,New Zealand,-19.0544,-169.8672,1/22/21,0,0,0.0
,New Zealand,-40.9006,174.886,1/22/21,2276,27,2178.0
,Nicaragua,12.865416,-85.207229,1/22/21,4953,168,4225.0
,Niger,17.607789,8.081666,1/22/21,4308,150,3403.0
,Nigeria,9.082,8.6753,1/22/21,118138,1490,94130.0
,North Macedonia,41.6086,21.7453,1/22/21,90124,2768,76045.0
,Norway,60.472,8.4689,1/22/21,60565,544,17998.0
,Oman,21.512583,55.923255,1/22/21,132486,1517,124730.0
,Pakistan,30.3753,69.3451,1/22/21,530818,11247,484508.0
,Palau,7.515,134.5825,1/22/21,0,0,0.0
,Panama,8.538,-80.7821,1/22/21,307793,4980,253503.0
,Papua New Guinea,-6.314993,143.95555,1/22/21,835,9,790.0
,Paraguay,-23.4425,-58.4438,1/22/21,126370,2586,101599.0
,Peru,-9.19,-75.0152,1/22/21,1082907,98966,993509.0
,Philippines,12.879721,121.774017,1/22/21,509887,10136,467720.0
,Poland,51.9194,19.1451,1/22/21,1464448,34908,1215732.0
,Portugal,39.3999,-8.2245,1/22/21,609136,9920,441556.0
,Qatar,25.3548,51.1839,1/22/21,148521,248,144619.0
,Romania,45.9432,24.9668,1/22/21,706475,17628,645923.0
,Russia,61.52401,105.318756,1/22/21,3637862,67376,3048837.0
,Rwanda,-1.9403,29.8739,1/22/21,12443,165,8184.0
,Saint Kitts and Nevis,17.357822,-62.782998,1/22/21,35,0,33.0
,Saint Lucia,13.9094,-60.9789,1/22/21,755,10,412.0
,Saint Vincent and the Grenadines,12.9843,-61.2872,1/22/21,690,2,126.0
,Samoa,-13.759,-172.1046,1/22/21,2,0,2.0
,San Marino,43.9424,12.4578,1/22/21,2833,65,2597.0
,Sao Tome and Principe,0.1864,6.6131,1/22/21,1182,17,996.0
,Saudi Arabia,23.885942,45.079162,1/22/21,365988,6346,357525.0
,Senegal,14.4974,-14.4524,1/22/21,24209,561,20089.0
,Serbia,44.0165,21.0059,1/22/21,380802,3849,0.0
,Seychelles,-4.6796,55.492,1/22/21,866,3,681.0
,Sierra Leone,8.460555,-11.779889,1/22/21,3093,77,2166.0
,Singapore,1.2833,103.8333,1/22/21,59250,29,58983.0
,Slovakia,48.669,19.699,1/22/21,389217,3894,183942.0
,Slovenia,46.1512,14.9955,1/22/21,155752,3309,133428.0
,Solomon Islands,-9.6457,160.1562,1/22/21,17,0,10.0
,Somalia,5.152149,46.199616,1/22/21,4744,130,3666.0
,South Africa,-30.5595,22.9375,1/22/21,1392568,40076,1201284.0
,South Sudan,6.877,31.307,1/22/21,3788,64,3542.0
,Spain,40.463667,-3.74922,1/22/21,2499560,55441,150376.0
,Sri Lanka,7.873054,80.771797,1/22/21,56863,278,48617.0
,Sudan,12.8628,30.2176,1/22/21,28522,1603,15688.0
,Summer Olympics 2020,35.6491,139.7737,1/22/21,0,0,0.0
,Suriname,3.9193,-56.0278,1/22/21,7945,148,7112.0
,Sweden,60.128161,18.643501,1/22/21,547166,11005,0.0
,Switzerland,46.8182,8.2275,1/22/21,509279,9177,317600.0
,Syria,34.802075,38.996815,1/22/21,13479,873,
,Taiwan*,23.7,121.0,1/22/21,881,7,777.0
,Tajikistan,38.861,71.2761,1/22/21,13714,91,13218.0
,Tanzania,-6.369028,34.888822,1/22/21,509,21,183.0
,Thailand,15.870032,100.992541,1/22/21,13104,72,10224.0
,Timor-Leste,-8.874217,125.727539,1/22/21,53,0,
,Togo,8.6195,0.8248,1/22/21,4545,74,3927.0
,Tonga,-21.179,-175.1982,1/22/21,0,0,0.0
,Trinidad and Tobago,10.6918,-61.2225,1/22/21,7456,133,6991.0
,Tunisia,33.886917,9.537499,1/22/21,193273,6092,140180.0
,Turkey,38.9637,35.2433,1/22/21,2418472,24789,2296050.0
,Tuvalu,-7.1095,177.6493,1/22/21,0,0,0.0
,US,40.0,-100.0,1/22/21,25010547,419286,0.0
,Uganda,1.373333,32.290275,1/22/21,38935,317,13699.0
,Ukraine,48.3794,31.1656,1/22/21,1222459,22698,961668.0
,United Arab Emirates,23.424076,53.847818,1/22/21,270810,776,243267.0
Anguilla,United Kingdom,18.2206,-63.0686,1/22/21,15,0,15.0
Bermuda,United Kingdom,32.3078,-64.7505,1/22/21,684,12,625.0
British Virgin Islands,United Kingdom,18.4207,-64.64,1/22/21,114,1,95.0
Cayman Islands,United Kingdom,19.3133,-81.2546,1/22/21,382,2,346.0
Channel Islands,United Kingdom,49.3723,-2.3644,1/22/21,0,0,3148.0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,1/22/21,35,0,29.0
Gibraltar,United Kingdom,36.1408,-5.3536,1/22/21,3905,59,3097.0
Guernsey,United Kingdom,49.448196,-2.58949,1/22/21,310,16,0.0
Isle of Man,United Kingdom,54.2361,-4.5481,1/22/21,432,25,357.0
Jersey,United Kingdom,49.2138,-2.1358,1/22/21,3090,62,0.0
Montserrat,United Kingdom,16.742498,-62.187366,1/22/21,13,1,12.0
Pitcairn Islands,United Kingdom,-24.3768,-128.3242,1/22/21,0,0,0.0
"Saint Helena, Ascension and Tristan da Cunha",United Kingdom,-7.9467,-14.3559,1/22/21,4,0,4.0
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,1/22/21,1193,7,954.0
,United Kingdom,55.3781,-3.436,1/22/21,3583907,120982,0.0
,Uruguay,-32.5228,-55.7658,1/22/21,36170,364,27715.0
,Uzbekistan,41.377491,64.585262,1/22/21,78272,620,76752.0
,Vanuatu,-15.3767,166.9592,1/22/21,1,0,1.0
,Venezuela,6.4238,-66.5897,1/22/21,122795,1136,114925.0
,Vietnam,14.058324,108.277199,1/22/21,1548,35,1411.0
,West Bank and Gaza,31.9522,35.2332,1/22/21,154557,1769,143611.0
,Winter Olympics 2022,39.9042,116.4074,1/22/21,0,0,0.0
,Yemen,15.552727,48.516388,1/22/21,2118,614,1423.0
,Zambia,-13.133897,27.849332,1/22/21,43333,610,32667.0
,Zimbabwe,-19.015438,29.154857,1/22/21,30523,962,21080.0
,Afghanistan,33.93911,67.709953,1/23/21,54559,2373,46943.0
,Albania,41.1533,20.1683,1/23/21,71441,1310,43384.0
,Algeria,28.0339,1.6596,1/23/21,105369,2861,71755.0
,Andorra,42.5063,1.5218,1/23/21,9499,96,8588.0
,Angola,-11.2027,17.8739,1/23/21,19367,457,17249.0
,Antarctica,-71.9499,23.347,1/23/21,0,0,0.0
,Antigua and Barbuda,17.0608,-61.7964,1/23/21,195,6,162.0
,Argentina,-38.4161,-63.6167,1/23/21,1862192,46737,1646668.0
,Armenia,40.0691,45.0382,1/23/21,165909,3034,154535.0
Australian Capital Territory,Australia,-35.4735,149.0124,1/23/21,118,3,115.0
New South Wales,Australia,-33.8688,151.2093,1/23/21,5087,54,0.0
Northern Territory,Australia,-12.4634,130.8456,1/23/21,98,0,90.0
Queensland,Australia,-27.4698,153.0251,1/23/21,1303,6,1272.0
South Australia,Australia,-34.9285,138.6007,1/23/21,596,4,591.0
Tasmania,Australia,-42.8821,147.3272,1/23/21,234,13,221.0
Victoria,Australia,-37.8136,144.9631,1/23/21,20436,820,19586.0
Western Australia,Australia,-31.9505,115.8605,1/23/21,894,9,873.0
,Austria,47.5162,14.5501,1/23/21,398234,8951,380248.0
,Azerbaijan,40.1431,47.5769,1/23/21,228688,3072,219724.0
,Bahamas,25.025885,-78.035889,1/23/21,8101,175,6720.0
,Bahrain,26.0275,50.55,1/23/21,99456,367,96112.0
,Bangladesh,23.685,90.3563,1/23/21,531326,8003,475899.0
,Barbados,13.1939,-59.5432,1/23/21,1341,9,622.0
,Belarus,53.7098,27.9534,1/23/21,235859,1639,220912.0
,Belgium,50.8333,4.469936,1/23/21,691854,20726,0.0
,Belize,17.1899,-88.4976,1/23/21,11722,290,11050.0
